Hampton Inn Manhattan Soho,29.54545455,37.87878788,47.72727273,46.21212121,-1,-1,33.33333333,-1,-1,28.03030303,53.03030303,53.78787879,23.48484848,31.06060606,61.36363636,-1,-1,-1,14.39393939,15.90909091,-1,16.51515152,20.60606061,35.60606061,57.57575758,60.60606061,-1,66.66666667,53.03030303,-1,-1,-1,-1,-1,-1,-1,81.06060606,-1,-1,-1,81.06060606,-1,-1,-1,-1,55.3030303,63.03030303,-1,88.63636364,65.90909091,62.87878788,71.21212121,49.24242424,53.71212121,-1,-1,-1,-1,-1,-1,100,-1,-1,73.48484848,81.06060606,76.51515152,79.54545455,-1,50.75757576,73.48484848,-1,-1,-1,-1,43.18181818,-1,44.6969697,50.75757576,76.51515152,47.72727273,71.96969697,73.48484848,44.6969697,41.66666667,63.63636364,-1,46.21212121,43.18181818,-1,44.6969697,35.60606061,50,-1,35.60606061,31.06060606,-1,40.15151515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.54545455,73.48484848,28.03030303,-1,-1,-1,24.24242424,24.24242424,40.90909091,34.09090909,-1,-1,-1,-1,37.12121212,47.72727273,23.48484848,21.96969697,25,-1,43.93939394,20.45454545,13.63636364,16.66666667,-1,28.03030303,28.78787879,-1,32.57575758,37.87878788,36.36363636,37.87878788,1.515151515,0,2.272727273,8.333333333,-1,-1,22.12121212,-1,-1,18.93939394,21.21212121,-1,39.39393939,32.57575758,30.3030303,25.75757576,-1,41.66666667,39.39393939,-1
Hampton Inn Manhattan Times Square Central,34.4004065,28.20121951,-1,-1,19.41056911,15.14227642,12.24593496,8.790650407,-1,28.20121951,35.36585366,-1,60.87398374,-1,18.08943089,39.02439024,39.53252033,-1,3.353658537,39.48170732,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.79674797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.31707317,-1,88.82113821,100,55.28455285,43.08943089,35.06097561,35.51829268,57.31707317,73.57723577,32.87601626,-1,-1,-1,-1,-1,44.30894309,48.17073171,50.05081301,45.88414634,-1,28.91260163,19.9695122,26.2195122,49.18699187,16.20934959,28.91260163,34.85772358,-1,28.91260163,49.89837398,29.11585366,31.14837398,30.43699187,23.1199187,30.6402439,49.69512195,51.57520325,49.69512195,-1,62.75406504,51.57520325,-1,46.79878049,-1,44.61382114,-1,-1,54.3699187,-1,-1,-1,-1,-1,28.7601626,-1,22.25609756,22.30691057,-1,24.03455285,-1,-1,19.46138211,-1,-1,19.71544715,-1,-1,-1,19.71544715,21.49390244,-1,-1,-1,45.6300813,45.6300813,-1,38.00813008,38.00813008,19.56300813,-1,-1,18.54674797,24.49186992,-1,-1,-1,-1,19.20731707,-1,-1,20.42682927,-1,1.880081301,15.04065041,4.573170732,41.10772358,-1,-1,37.09349593,43.1402439,-1,18.54674797,-1,-1,37.44918699,31.55487805,-1,26.06707317,20.27439024,22.5101626,46.44308943
Hampton Inn Manhattan Times Square South,9.140767824,-1,17.73308958,38.48263254,13.89396709,12.24862888,9.963436929,7.404021938,6.581352834,12.06581353,7.129798903,16.17915905,3.747714808,3.747714808,5.393053016,7.129798903,-1,-1,-1,-1,-1,5.393053016,0,0.822669104,100,-1,-1,-1,52.74223035,67.91590494,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.69104205,-1,63.98537477,-1,-1,62.34003656,64.07678245,-1,-1,60.60329068,77.51371115,68.9213894,-1,-1,-1,-1,-1,-1,42.8702011,-1,-1,-1,-1,84.73491773,90.58500914,50.8226691,45.52102377,50.63985375,52.46800731,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72.57769653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.88665448,40.58500914,-1,-1,-1,-1,-1,-1,-1,-1,19.37842779,21.57221207,21.8464351,23.40036563,-1,-1,-1,-1,-1,-1,-1,-1,22.30347349,25.13711152,26.41681901,-1,-1,20.93235832,-1,12.34003656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17.45886654,17.45886654,17.45886654,20.20109689
Hampton Inn Manhattan United Nations,13.18528799,15.26717557,17.34906315,58.01526718,-1,17.34906315,44.0666204,14.7814018,21.79042332,21.79042332,21.09646079,34.35114504,12.49132547,19.43095073,22.41498959,26.37057599,-1,-1,22.76197085,-1,-1,-1,-1,-1,81.81818182,78.48716169,89.03539209,-1,54.12907703,49.27133935,44.41360167,34.07356003,56.90492713,52.04718945,38.44552394,-1,-1,-1,-1,-1,61.55447606,46.5648855,37.82095767,38.44552394,58.43164469,37.82095767,39.07009022,54.05968078,-1,-1,100,-1,-1,54.82303956,37.47397641,28.45246357,58.29285219,52.74115198,34.6981263,68.70229008,86.74531575,91.60305344,-1,-1,42.33171409,30.53435115,37.47397641,37.47397641,-1,-1,54.12907703,-1,61.76266482,68.70229008,72.17210271,86.74531575,51.35322693,63.84455239,74.25399028,53.4351145,-1,-1,49.54892436,52.04718945,74.25399028,64.53851492,73.56002776,-1,45.80152672,43.71963914,45.80152672,48.57737682,40.94378904,52.74115198,47.8834143,35.39208883,47.18945177,48.57737682,36.08605135,40.24982651,-1,-1,46.49548924,-1,27.06453851,29.84038862,33.31020125,-1,-1,28.45246357,30.53435115,24.98265094,42.33171409,27.75850104,29.84038862,31.15891742,49.27133935,48.57737682,-1,-1,34.00416378,45.10756419,47.8834143,-1,17.97362942,31.22831367,26.37057599,22.20680083,-1,-1,23.03955586,20.81887578,-1,-1,-1,-1,-1,-1,-1,-1,0,0,19.15336572,21.51283831,23.10895212,27.06453851,29.00763359,-1,33.03261624,-1,30.39555864,21.3740458,-1,-1,34.90631506,-1,56.0721721,45.31575295,58.08466343,65.16308119
Hampton Inn Manhattan-Seaport-Financial District,-1,-1,-1,-1,44.10354746,38.9261745,37.20038351,27.22914669,-1,29.7219559,31.63950144,-1,-1,29.43432407,43.14477469,-1,-1,-1,-1,0,-1,24.92809204,20.13422819,21.18887824,-1,78.61936721,-1,-1,-1,88.6864813,-1,-1,98.7535954,-1,-1,-1,-1,-1,-1,-1,82.35858102,86.00191755,78.2358581,-1,-1,77.94822627,79.86577181,92.32981783,89.45349952,92.32981783,95.20613615,-1,63.56663471,66.44295302,62.60786194,75.07190796,100,97.12368169,90.41227229,-1,-1,-1,-1,-1,-1,84.084372,95.11025887,-1,96.06903164,97.21955896,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,67.40172579,80.82454458,-1,-1,62.60786194,57.81399808,-1,71.23681687,63.56663471,-1,-1,-1,52.63662512,55.2253116,-1,43.14477469,45.73346117,62.99137105,63.85426654,-1,53.978907,-1,-1,54.36241611,44.00767018,43.14477469,40.55608821,49.18504314,48.32214765,45.73346117,-1,50.04793864,42.28187919,44.87056568,47.45925216,35.37871524,37.96740173,60.78619367,-1,56.85522531,51.29434324,36.43336529,36.43336529,47.45925216,42.28187919,41.4189837,37.96740173,32.2147651,44.00767018,49.18504314,-1,-1,15.34036433,25.02396932,16.01150527,-1,-1,33.65292426,-1,35.37871524,-1,-1,47.45925216,-1,41.99424736,40.65196548,21.7641419,-1,56.37583893,52.44487057,48.41802493
Hampton Inn New York - 35th Street - Empire State Building,-1,25.32617038,25.32617038,-1,-1,26.09363008,26.09363008,21.94934766,-1,-1,34.91941673,-1,-1,-1,-1,11.74213354,-1,-1,7.904834996,-1,-1,13.73752878,-1,-1,43.43821949,-1,-1,40.5218726,-1,23.33077513,30.39140445,-1,-1,64.69685342,47.04528012,55.48733691,78.51112817,-1,100,-1,-1,-1,-1,-1,-1,57.25249424,58.63392172,-1,-1,67.15272448,63.85264774,-1,-1,-1,-1,64.69685342,-1,-1,-1,-1,93.01611665,91.25095932,94.93476592,82.42517268,-1,53.33844973,56.48503454,56.25479662,51.65003837,56.25479662,-1,-1,48.88718342,42.28702993,36.60782809,35.14965464,67.38296239,68.84113584,62.31772832,64.69685342,-1,-1,-1,-1,78.28089025,62.54796623,69.83883346,69.14811972,57.48273216,61.16653876,61.16653876,74.29009977,-1,-1,-1,-1,54.02916347,40.36838066,37.60552571,43.36147352,-1,34.84267076,37.06830391,-1,22.87029931,23.56101305,25.7866462,27.93553338,38.52647736,33.23100537,25.47966232,17.03760553,34.38219493,32.00306984,23.56101305,22.1028396,-1,29.39370683,-1,-1,-1,33.92171911,-1,-1,-1,28.39600921,-1,16.34689179,25.01918649,26.40061397,6.216423638,17.95855718,24.25172678,23.40752111,23.40752111,11.35840368,11.97237145,8.979278588,23.79125096,29.24021489,-1,4.834996163,5.141980046,0,22.33307751,-1,18.26554106,17.57482732,-1,14.65848043,10.97467383,20.18419033,-1,18.419033,8.672294705,10.74443592,-1,43.05448964,34.30544896,35.61013047
Hampton Inn New York - LaGuardia Airport,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,-1,-1,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hampton Inn New York Chelsea,-1,-1,-1,-1,-1,33.52649007,31.37417219,26.57284768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84.27152318,-1,-1,-1,-1,79.2218543,94.45364238,84.18874172,87.99668874,-1,-1,-1,-1,100,90.06622517,83.02980132,79.05629139,89.07284768,67.96357616,67.3013245,62.25165563,-1,-1,-1,-1,-1,-1,-1,66.80463576,96.35761589,76.82119205,71.93708609,67.63245033,-1,-1,-1,-1,-1,-1,-1,-1,78.89072848,74.08940397,-1,71.85430464,81.62251656,68.62582781,-1,-1,-1,-1,-1,-1,-1,71.93708609,70.36423841,60.01655629,-1,-1,-1,-1,-1,-1,-1,-1,-1,65.31456954,-1,-1,75.41390728,75.82781457,43.29470199,44.37086093,-1,-1,-1,-1,-1,-1,-1,-1,56.12582781,52.64900662,-1,42.38410596,57.36754967,-1,50,59.60264901,-1,-1,-1,-1,63.90728477,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.40397351,34.51986755,-1,-1,-1,-1,-1,-1,-1,-1,0.82781457,0.82781457,0.82781457,0,-1,-1,-1,-1,-1,-1,-1,30.29801325,-1,-1,36.17549669,43.95695364,-1,50.41390728,-1,-1
Hampton Inn Times Square North,14.67436109,-1,-1,29.01896125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.254740313,-1,-1,-1,-1,-1,3.462489695,-1,-1,100,-1,-1,-1,-1,50.45342127,53.7510305,-1,52.92662819,49.62901896,-1,-1,73.94888706,-1,65.37510305,-1,-1,-1,-1,-1,-1,49.62901896,-1,62.5721352,63.6438582,59.52184666,-1,52.92662819,51.27782358,30.66776587,29.01896125,-1,40.56059357,38.91178895,52.10222589,-1,-1,-1,-1,-1,-1,52.92662819,-1,-1,-1,-1,17.39488871,-1,-1,-1,-1,66.11706513,52.51442704,-1,-1,-1,-1,-1,47.56801319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.77493817,21.43446002,-1,-1,18.46661171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.813685078,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Hilton Garden Inn New York Central Park South-Midtown West,11.49425287,24.59770115,15.3256705,24.36781609,-1,19.46360153,19.46360153,13.33333333,18.92720307,14.02298851,11.18773946,18.16091954,41.22605364,1.379310345,18.77394636,8.352490421,-1,-1,26.97318008,0,-1,29.348659,6.436781609,-1,64.90421456,78.85057471,-1,-1,-1,48.04597701,57.01149425,-1,73.18007663,66.74329502,-1,-1,100,-1,88.65900383,92.79693487,-1,74.48275862,51.34099617,64.90421456,54.94252874,51.87739464,42.68199234,52.56704981,88.88888889,55.40229885,51.64750958,51.64750958,61.30268199,59.54022989,54.17624521,53.02681992,-1,28.88888889,52.49042146,68.50574713,-1,65.51724138,91.72413793,63.44827586,51.87739464,65.67049808,54.40613027,51.64750958,63.29501916,58.77394636,60.38314176,43.83141762,-1,49.11877395,-1,-1,57.93103448,61.37931034,64.82758621,58.77394636,-1,44.98084291,-1,50.11494253,-1,-1,77.31800766,-1,60.1532567,43.44827586,-1,78.08429119,54.25287356,-1,47.89272031,55.4789272,-1,44.75095785,46.81992337,-1,-1,-1,-1,-1,38.46743295,39.08045977,41.83908046,25.82375479,49.42528736,51.49425287,47.89272031,33.40996169,-1,41.76245211,28.19923372,-1,39.92337165,44.21455939,-1,-1,-1,48.50574713,-1,-1,30.19157088,37.08812261,43.98467433,16.01532567,-1,-1,-1,-1,34.25287356,33.94636015,28.19923372,-1,46.20689655,-1,27.89272031,57.93103448,-1,-1,-1,-1,-1,-1,-1,18.08429119,-1,-1,29.11877395,5.517241379,-1,29.04214559,23.83141762,17.31800766,-1,-1,-1,-1
Hilton Garden Inn New York Long Island City,19.86644407,-1,-1,-1,-1,-1,-1,-1,5.92654424,-1,-1,-1,8.597662771,-1,-1,20.20033389,-1,11.60267112,11.76961603,6.343906511,-1,-1,16.69449082,-1,-1,-1,-1,-1,-1,31.80300501,-1,-1,-1,-1,-1,-1,76.79465776,-1,-1,94.07345576,-1,-1,-1,-1,-1,69.36560935,89.73288815,100,-1,-1,44.15692821,-1,41.56928214,29.38230384,26.37729549,33.05509182,-1,27.6293823,-1,-1,-1,-1,-1,-1,-1,71.03505843,74.04006678,-1,-1,33.97328881,-1,33.05509182,-1,60.01669449,-1,-1,-1,57.0951586,64.27378965,63.18864775,36.97829716,37.89649416,-1,34.39065109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.28046745,18.86477462,29.54924875,13.10517529,16.360601,16.86143573,-1,-1,-1,-1,-1,-1,10.01669449,12.43739566,13.10517529,-1,-1,-1,29.38230384,0.083472454,0.083472454,-1,-1,0,1.252086811,-1,-1,-1,-1,-1,-1,15.60934891,16.86143573,12.35392321,9.18196995,-1,25.37562604,22.78797997,21.11853088
Hilton Garden Inn New York Manhattan-Chelsea,-1,31.42717498,-1,17.05767351,-1,-1,-1,-1,17.54643206,16.86217009,15.24926686,16.27565982,-1,16.17790811,-1,14.6627566,-1,-1,7.722385142,11.82795699,24.7311828,7.331378299,8.16226784,-1,-1,54.10557185,50.68426197,-1,-1,68.96383187,38.36754643,-1,49.70674487,44.81915934,49.1202346,51.17302053,80.59628543,72.77614858,79.61876833,-1,51.8572825,56.25610948,60.65493646,-1,59.57966764,34.75073314,39.58944282,-1,-1,-1,43.84164223,44.47702835,-1,-1,-1,-1,63.24535679,56.74486804,-1,-1,100,-1,90.42033236,69.35483871,-1,47.11632454,45.74780059,47.2629521,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.59726295,45.74780059,47.2629521,-1,37.6344086,41.88660802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.4457478,-1,-1,-1,-1,49.41348974,52.54154448,35.72825024,33.38220919,33.87096774,35.28836755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.89638319,24.14467253,-1,20.28347996,17.59530792,32.99120235,27.90811339,16.56891496,16.22678397,16.12903226,-1,15.54252199,-1,-1,-1,-1,-1,-1,-1,0,0.488758553,1.56402737,-1,-1,31.72043011,18.8172043,21.84750733,33.67546432,-1,-1,41.7888563,38.41642229,37.39002933,37.87878788,-1,-1,-1,-1
Hilton Garden Inn New York Manhattan-Midtown East,21.77858439,30.85299456,-1,-1,-1,27.22323049,17.24137931,17.24137931,13.52087114,19.87295826,18.14882033,-1,4.537205082,4.537205082,6.352087114,19.78221416,-1,18.78402904,0,6.624319419,29.94555354,18.23956443,15.97096189,-1,-1,67.15063521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80.30852995,80.30852995,84.93647913,-1,-1,78.31215971,89.92740472,-1,80.76225045,100,66.24319419,-1,67.05989111,58.89292196,79.85480944,-1,-1,-1,-1,-1,-1,64.79128857,63.88384755,-1,-1,96.18874773,-1,-1,-1,-1,80.76225045,81.21597096,-1,76.22504537,68.05807623,-1,74.41016334,81.66969147,-1,-1,65.33575318,56.98729583,-1,95.28130672,-1,-1,67.15063521,67.15063521,-1,-1,-1,-1,62.06896552,-1,-1,60.07259528,61.70598911,59.61887477,61.3430127,54.26497278,73.86569873,-1,-1,72.2323049,-1,-1,-1,-1,46.18874773,-1,59.25589837,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.10163339,-1,64.60980036,-1,-1,-1,-1,-1,33.03085299,27.22323049,-1,26.13430127,-1,-1,41.74228675,33.5753176,44.10163339,-1,-1,-1,-1,-1,26.40653358,-1,-1,16.15245009,16.15245009,16.15245009,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.47912886,-1,-1,-1,52.99455535,54.17422868
Hilton Garden Inn New York Midtown Park Ave,16.54676259,18.70503597,23.02158273,27.3381295,-1,16.76258993,14.74820144,8.705035971,20.64748201,18.1294964,23.02158273,18.1294964,11.29496403,17.3381295,11.22302158,18.1294964,-1,8.273381295,10.79136691,6.402877698,27.48201439,15.25179856,16.76258993,21.36690647,43.66906475,43.02158273,51.29496403,-1,-1,42.8057554,44.74820144,30.21582734,54.67625899,-1,47.48201439,-1,76.25899281,78.41726619,90.64748201,100,59.71223022,57.55395683,59.71223022,-1,48.92086331,44.60431655,44.60431655,48.92086331,-1,-1,-1,-1,46.76258993,42.44604317,35.97122302,45.39568345,56.33093525,51.07913669,55.39568345,45.32374101,-1,-1,70.50359712,68.34532374,74.82014388,57.55395683,59.71223022,57.55395683,-1,46.69064748,38.63309353,45.39568345,-1,-1,-1,-1,53.09352518,59.71223022,55.10791367,57.48201439,-1,-1,44.46043165,77.69784173,-1,61.8705036,66.18705036,-1,46.76258993,51.07913669,59.71223022,48.92086331,-1,38.1294964,33.81294964,33.81294964,46.76258993,35.97122302,42.44604317,48.92086331,-1,-1,-1,-1,40.28776978,44.60431655,35.4676259,41.36690647,-1,-1,-1,-1,35.97122302,32.37410072,29.49640288,27.3381295,34.82014388,38.1294964,38.1294964,46.76258993,-1,-1,-1,-1,25.17985612,31.51079137,-1,-1,-1,-1,-1,-1,25.68345324,28.77697842,34.5323741,23.38129496,29.49640288,25.17985612,-1,23.02158273,-1,18.70503597,9.352517986,0,-1,32.51798561,12.23021583,-1,11.65467626,13.5971223,24.31654676,30.21582734,-1,34.5323741,27.12230216,24.96402878,49.64028777,38.70503597,-1,-1
Hilton Garden Inn New York West 35th Street,19.37639198,11.28433556,17.89161099,9.428359317,12.91759465,16.03563474,12.91759465,11.80400891,30.43801039,11.28433556,11.28433556,8.166295471,2.078693393,10.09651076,13.8827023,9.428359317,14.25389755,2.524127691,0,0.519673348,11.28433556,18.55976244,15.44172235,19.37639198,41.796585,39.56941351,46.69636229,46.69636229,44.0237565,36.00593912,33.55605048,26.13214551,49.22048998,46.17668894,36.15441722,44.0237565,49.07201188,52.19005197,57.23830735,61.02449889,50.18559762,39.12397921,42.46473645,42.76169265,34.66963623,31.70007424,23.68225687,38.97550111,54.63994061,57.98069785,57.23830735,54.71417966,-1,51.00222717,43.281366,44.91462509,58.5003712,57.23830735,50.70527097,46.39940609,100,66.59242762,65.10764662,61.46993318,51.37342242,48.77505568,49.22048998,46.10244989,-1,44.1722346,37.93615442,42.76169265,64.95916852,59.61395694,48.77505568,51.37342242,49.07201188,44.61766889,42.91017075,42.31625835,33.85300668,32.36822569,33.63028953,-1,52.63548627,55.8277654,62.36080178,-1,37.26800297,-1,-1,32.36822569,45.06310319,38.38158872,45.21158129,42.76169265,49.22048998,53.97178916,43.5783222,44.0237565,65.25612472,56.05048255,55.15961396,61.24721604,-1,34.52115813,27.3199703,-1,-1,23.97921307,19.52487008,17.07498144,37.41648107,36.15441722,23.53377877,30.43801039,-1,-1,35.33778768,-1,-1,-1,-1,-1,9.948032665,13.8827023,18.26280624,-1,-1,-1,-1,18.85671863,31.99703044,34.22420193,16.62954714,10.76466221,12.9918337,22.12323682,22.71714922,21.30660728,-1,-1,-1,-1,-1,15.81291759,8.760207869,29.32442465,-1,5.71640683,26.42910171,29.91833705,-1,26.28062361,15.59020045,9.873793615,43.05864885,34.00148478,34.00148478,-1
Hilton Garden Inn New York-Times Square Central,25.56097561,24.58536585,29.26829268,26.43902439,-1,-1,-1,2.536585366,2.731707317,4.780487805,19.70731707,24.87804878,-1,-1,-1,-1,-1,-1,0.585365854,0,-1,13.17073171,13.17073171,4.390243902,-1,57.07317073,67.70731707,61.36585366,51.12195122,45.85365854,42.53658537,58.82926829,83.12195122,65.85365854,65.85365854,-1,-1,-1,91.31707317,93.56097561,72,76.3902439,42.43902439,40.48780488,70.73170732,56.97560976,47.31707317,62.92682927,-1,71.12195122,79.90243902,76.29268293,81.46341463,-1,-1,69.95121951,93.36585366,43.41463415,71.12195122,76.48780488,-1,-1,-1,66.34146341,74.24390244,71.12195122,-1,59.31707317,72.58536585,80.87804878,-1,75.41463415,72.68292683,80.3902439,64.87804878,69.75609756,77.56097561,64.68292683,88.29268293,63.2195122,58.73170732,61.95121951,60.3902439,57.07317073,-1,64.87804878,76.58536585,-1,59.02439024,63.51219512,63.80487805,59.90243902,-1,67.2195122,-1,-1,-1,60.7804878,75.6097561,-1,60.97560976,-1,-1,-1,43.2195122,41.46341463,-1,-1,44.7804878,38.53658537,-1,28.09756098,45.65853659,-1,27.2195122,42.14634146,60.97560976,39.51219512,-1,-1,-1,-1,-1,-1,32.48780488,-1,37.46341463,33.36585366,44.3902439,5.365853659,28.7804878,30.73170732,41.46341463,-1,-1,-1,19.70731707,-1,-1,28.58536585,-1,-1,-1,-1,15.12195122,21.17073171,25.85365854,26.04878049,-1,13.17073171,19.2195122,-1,100,54.73170732,32.19512195,17.36585366,-1,-1,-1,-1
Hilton Garden Inn Times Square,39.34142114,46.36048527,48.96013865,39.42807626,40.72790295,35.78856153,32.58232236,38.30155979,21.66377816,32.06239168,25.82322357,25.21663778,-1,24.69670711,22.96360485,16.03119584,22.35701906,25.64991334,22.79029463,-1,15.16464471,-1,24.69670711,13.51819757,88.30155979,81.19584055,75.30329289,71.83708839,-1,58.57885615,52.68630849,65.59792028,83.01559792,81.36915078,70.79722704,78.68284229,83.01559792,87.60831889,100,96.27383016,77.98960139,78.85615251,69.23743501,77.90294627,48.96013865,46.36048527,35.96187175,35.09532062,56.8457539,68.54419411,79.54939341,73.83015598,60.22530329,61.09185442,64.55805893,50.25996534,51.73310225,49.04679376,42.02772964,36.39514731,75.30329289,86.22183709,95.66724437,82.92894281,81.88908146,75.82322357,66.29116118,77.29636049,69.41074523,62.47833622,59.96533795,76.34315425,58.57885615,64.55805893,55.89254766,73.3102253,-1,67.50433276,77.98960139,58.40554593,63.51819757,65.59792028,49.04679376,67.50433276,72.44367418,72.44367418,72.44367418,-1,64.55805893,70.88388215,64.55805893,65.42461005,61.35181976,48.96013865,52.7729636,43.24090121,63.6915078,59.01213172,63.6915078,59.01213172,78.59618718,80.1559792,74.43674177,-1,36.82842288,40.29462738,-1,32.84228769,37.0017331,42.63431542,30.50259965,36.13518198,27.03639515,29.54939341,27.20970537,-1,-1,-1,-1,-1,50.08665511,49.39341421,51.55979203,-1,36.82842288,35.96187175,31.54246101,32.40901213,-1,21.2305026,21.2305026,19.32409012,44.62738302,21.2305026,40.72790295,40.03466205,25.47660312,35.78856153,-1,25.56325823,-1,30.32928943,0,6.152512998,-1,-1,-1,42.98093588,-1,21.75043328,28.50953206,30.67590988,43.76083189,33.36221837,21.75043328,17.50433276,66.81109185,46.79376083,36.04852686,50.25996534
Hilton Garden Inn Tribeca,-1,-1,-1,-1,-1,-1,-1,28.47682119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84.8628193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86.09271523,-1,-1,100,-1,90.53926206,92.90444655,-1,83.44370861,71.33396405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.75023652,58.37275307,-1,52.98013245,-1,62.25165563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49.95269631,47.30368969,-1,45.60075686,46.73604541,-1,65.18448439,-1,-1,68.87417219,59.12961211,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,33.77483444,26.20624409,-1,-1,-1,56.48060549,-1,-1
Hilton Manhattan East,-1,22.67250821,16.75794085,6.571741512,-1,13.80065717,9.748083242,12.5958379,-1,10.29572837,6.900328587,11.82913472,-1,-1,12.92442497,-1,-1,1.314348302,0.21905805,-1,31.76341731,29.1347207,19.82475356,20.81051479,-1,-1,-1,-1,-1,-1,-1,-1,49.83570646,39.53997809,35.48740416,35.26834611,-1,86.85651698,100,80.39430449,-1,77.32749179,69.1128149,50.71193866,-1,69.44140197,61.55531216,82.69441402,-1,80.06571742,85.98028478,91.45673604,-1,78.31325301,-1,-1,58.81708653,47.86418401,62.32201533,57.61226725,56.0788609,94.19496166,68.34611172,87.95180723,-1,54.7645126,62.43154436,66.04600219,72.28915663,64.62212486,56.9550931,46.65936473,66.15553122,69.00328587,65.71741512,57.61226725,56.0788609,66.70317634,-1,92.00438116,-1,-1,-1,48.41182913,-1,-1,-1,-1,47.75465498,51.58817087,-1,-1,38.33515882,47.31653888,46.44030668,44.57831325,55.96933187,-1,-1,-1,-1,-1,-1,-1,38.33515882,40.52573932,39.53997809,46.00219058,-1,-1,37.23986857,23.00109529,41.62102957,35.04928806,27.27272727,38.99233297,54.7645126,43.81161008,-1,-1,-1,37.45892662,38.11610077,-1,23.87732749,25.73932092,30.66812705,49.39759036,23.00109529,28.47754655,21.90580504,-1,47.09748083,47.31653888,43.81161008,-1,-1,-1,-1,-1,-1,3.395399781,0,-1,-1,-1,-1,-1,-1,-1,16.42935378,13.14348302,-1,-1,-1,-1,55.53121577,-1,-1,-1
